,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Wdr90,0.1902351220008,-8.71320012903592,0,0.013,1
Fam189b,0.1902351220008,-8.71090485352218,0,0.013,1
Wdr54,0.1902351220008,-8.69198347721645,0,0.013,1
Fbll1,0.1902351220008,-8.69027502019683,0,0.013,1
Fchsd1,0.1902351220008,-8.68821479813722,0,0.013,1
3110001I22Rik,0.1902351220008,-8.6869383929938,0,0.013,1
Hexim2,0.1902351220008,-8.68499370975981,0,0.013,1
Nxph1,0.1902351220008,-8.68176679863668,0,0.013,1
Adpgk,0.1902351220008,-8.67743711168933,0,0.013,1
Pcdhgc5,0.1902351220008,-8.65706666026713,0,0.013,1
Etohi1,0.1902351220008,-8.65685381159728,0,0.013,1
Rdh13,0.1902351220008,-8.65470795566606,0,0.013,1
Trnp1,0.1902351220008,-8.65107196505851,0,0.013,1
Hs6st2,0.1902351220008,-8.64371930906865,0,0.013,1
Mutyh,0.1902351220008,-8.6289286327205,0,0.013,1
Dctd,0.1902351220008,-8.61992388398757,0,0.013,1
Mmp2,0.1902351220008,-8.61219882889018,0,0.013,1
Tnnt1,0.1902351220008,-8.5971305507545,0,0.013,1
Cyb5rl,0.1902351220008,-8.5857222550513,0,0.013,1
Cep83os,0.1902351220008,-8.57709359489262,0,0.013,1
Scfd2,0.1902351220008,-8.57616109303032,0,0.013,1
Resp18,0.1902351220008,-8.55647302775472,0,0.013,1
Spock1,0.1902351220008,-8.55224866734087,0,0.013,1
Mast1,0.1902351220008,-8.5490604154829,0,0.013,1
2610020H08Rik,0.1902351220008,-8.54649274211388,0,0.013,1
1700088E04Rik,0.1902351220008,-8.53899499411796,0,0.013,1
Amica1,0.1902351220008,-8.53637224949264,0,0.013,1
Lrig3,0.1902351220008,-8.53042377335713,0,0.013,1
Mlkl,0.1902351220008,-8.51699116333715,0,0.013,1
RP24-136L4.6,0.1902351220008,-8.50466404739266,0,0.013,1
Abca8b,0.1902351220008,-8.48418913614295,0,0.013,1
Klhl29,0.1902351220008,-8.47549910704432,0,0.013,1
2500002B13Rik,0.1902351220008,-8.47439001408766,0,0.013,1
Pon3,0.1902351220008,-8.44926759798977,0,0.013,1
Abca9,0.1902351220008,-8.44422773658444,0,0.013,1
Ust,0.1902351220008,-8.43599507772542,0,0.013,1
Tmem114,0.1902351220008,-8.43274992016664,0,0.013,1
Ccsap,0.1902351220008,-8.39274128893661,0,0.013,1
Hs3st4,0.1902351220008,-8.39161554157496,0,0.013,1
Rnf128,0.1902351220008,-8.38509274913481,0,0.013,1
Acap1,0.1902351220008,-8.36988667385285,0,0.013,1
Xrcc2,0.1902351220008,-8.3623286225984,0,0.013,1
A530017D24Rik,0.1902351220008,-8.3492326243713,0,0.013,1
Dhx58,0.1902351220008,-8.33525856754631,0,0.013,1
Chga,0.1902351220008,-8.31613721779278,0,0.013,1
Zfp446,0.1902351220008,-8.27372236162365,0,0.013,1
Zfp595,0.1902351220008,-8.26901645572735,0,0.013,1
Gm26564,0.1902351220008,-8.26513336133358,0,0.013,1
Piezo2,0.1902351220008,-8.25442039871958,0,0.013,1
1700007L15Rik,0.1902351220008,-8.17298981506831,0,0.013,1
Cdkn2a,0.1902351220008,-8.15264396164316,0,0.013,1
Adgrd1,0.1902351220008,-8.11859828967546,0,0.013,1
Gm20655,0.1902351220008,-8.10212821860731,0,0.013,1
Atp8b2,0.1902351220008,-8.0785627372496,0,0.013,1
Wdr5b,0.1902351220008,-8.05959479235407,0,0.013,1
Urb1,0.1902351220008,-8.02271180850273,0,0.013,1
Spin2c,0.1902351220008,-7.95380602811447,0,0.013,1
Ncapg2,0.1902351220008,-7.94874107365188,0,0.013,1
Ift74,0.1902351220008,-7.74965607320399,0,0.013,1
Stpg1,0.1902351220008,-7.73245614347871,0,0.013,1
Fam102b,0.190343016307063,-0.611678598680946,0.031,0.062,1
Cd9,0.190864924641894,-0.224089266071593,0.085,0.135,1
Abcc9,0.190983290369206,0.646638413931432,0.323,0.296,1
Ssh2,0.191338432680167,0.272783879190801,0.146,0.224,1
Sncg,0.191639757375824,1.15505286209015,0.046,0.023,1
Fam171a1,0.192379109734234,0.431138852074207,0.069,0.118,1
Mrps25,0.192379109734234,0.346020723614033,0.069,0.118,1
Mrpl15,0.192479598117168,0.257107776568083,0.092,0.151,1
Prdm5,0.192514778077621,-0.217216683263856,0.069,0.115,1
Plxna2,0.192534644023945,0.429651834831833,0.092,0.148,1
Pip4k2b,0.192537655325835,-0.376916280137203,0.031,0.062,1
Xpo1,0.192589968205378,0.281153963236029,0.115,0.184,1
Pkn1,0.193145999886653,0.21443658853446,0.054,0.095,1
Trmt2b,0.193273318962297,-0.500832583474256,0.031,0.062,1
Dennd2a,0.193273318962297,-0.276347197329406,0.031,0.062,1
Unc13b,0.193539996551238,-0.44368622203744,0.038,0.072,1
Map2k7,0.19401104520597,-0.344568189459745,0.031,0.062,1
Qars,0.19401104520597,-0.280681761246129,0.031,0.062,1
Top3b,0.19401104520597,-0.249990423793187,0.031,0.062,1
Nrros,0.194312783029261,-1.29172949189658,0.015,0.039,1
Zfp395,0.194442546046846,2.14385292101135,0.054,0.03,1
Rmdn3,0.194750836413421,-0.277919433930463,0.031,0.062,1
Zmiz2,0.19485273463843,1.29058784992618,0.108,0.076,1
Myt1l,0.195026940010572,-0.541192461400366,0.046,0.082,1
Smg5,0.195492694928662,-0.395951634488137,0.031,0.062,1
Frrs1l,0.195492694928662,-0.346796733318584,0.031,0.062,1
Arl6,0.195823051803816,0.272718315977502,0.046,0.086,1
Dhx16,0.196195556322648,-0.855820818587541,0.015,0.039,1
Pcdh9,0.196208302222818,1.85514945930166,0.054,0.03,1
Sgce,0.196982514140848,-0.212209012187824,0.031,0.062,1
Zbtb34,0.19698262319535,-0.336835638841475,0.031,0.062,1
Aup1,0.197135927570665,0.223965242578037,0.108,0.171,1
Ppp3cc,0.19761872613164,-0.503085192554508,0.046,0.082,1
Colgalt2,0.197730697571415,-0.308168004393364,0.031,0.062,1
Smpd1,0.197970718401648,0.266084550532844,0.054,0.095,1
Cog6,0.197985778185295,1.92137516364575,0.054,0.03,1
Lrfn4,0.198091661108438,-0.973458985996085,0.015,0.039,1
Nat8l,0.198091661108438,-0.950939641130931,0.015,0.039,1
Tyms,0.198091661108438,-0.892176922798972,0.015,0.039,1
Nudt16l1,0.198924031183528,-0.50859947998896,0.046,0.082,1
Frk,0.199044724547029,-1.15540551316662,0.015,0.039,1
Prmt8,0.199044724547029,-0.8946302866731,0.015,0.039,1
Rpl13a-ps1,0.199044724547029,-0.774579895686006,0.015,0.039,1
Cast,0.199190557771566,0.24563041846772,0.054,0.095,1
Dcbld2,0.199775004844405,1.80406589719357,0.054,0.03,1
Tatdn1,0.200001134875322,-0.857561450799787,0.015,0.039,1
Fam124b,0.200001134875322,-0.83759554404016,0.015,0.039,1
Agbl3,0.200001134875322,-0.837355503906855,0.015,0.039,1
Gpt2,0.200001134875322,-0.80410806234075,0.015,0.039,1
Eps15l1,0.200001134875322,-0.793091041518708,0.015,0.039,1
Rab3ip,0.200001134875322,-0.719728155281108,0.015,0.039,1
AI413582,0.200925294590773,0.272200963961514,0.092,0.148,1
Rnf208,0.200960720250605,-0.825870639616075,0.015,0.039,1
Thtpa,0.200960896695701,-1.16582247858514,0.015,0.039,1
Obfc1,0.200960896695701,-0.902815640151999,0.015,0.039,1
Hecw1,0.200960896695701,-0.84093019612263,0.015,0.039,1
Jmjd7,0.200960896695701,-0.725659402903637,0.015,0.039,1
Gin1,0.200960896695701,-0.478934218530422,0.015,0.039,1
Rps6ka1,0.201502263214217,0.317551787184185,0.031,0.062,1
Ccdc186,0.201646696540916,0.305244463183664,0.054,0.095,1
Gstt2,0.201779068326194,0.358282452920101,0.077,0.128,1
Sgsm3,0.201924014576649,-0.761794345332317,0.015,0.039,1
Rsad2,0.201924014576649,-0.760040211812298,0.015,0.039,1
Mettl14,0.201924014576649,-0.702397754660566,0.015,0.039,1
Rerg,0.201924014576649,-0.63474125668286,0.015,0.039,1
Ankrd33b,0.201924014576649,-0.615000242433206,0.015,0.039,1
Rab3c,0.201924014576649,-0.593677075072297,0.015,0.039,1
Pelp1,0.201924014576649,-0.524878497750727,0.015,0.039,1
Shisa7,0.201924014576649,-0.419129997504427,0.015,0.039,1
Pla1a,0.201924014576649,-0.413387949439026,0.015,0.039,1
Nup188,0.202391919244516,2.75337229615572,0.031,0.013,1
A430033K04Rik,0.202391919244516,2.41917955824375,0.031,0.013,1
Nhlrc1,0.202391919244516,2.41390971325571,0.031,0.013,1
Gab3,0.202391919244516,2.25911248324012,0.031,0.013,1
2610021A01Rik,0.202391919244516,2.25626026085228,0.031,0.013,1
Lmod1,0.202391919244516,2.23041034916999,0.031,0.013,1
Kif3b,0.202580511543924,-0.251306768137686,0.038,0.072,1
Rnf44,0.202691816119865,1.03176014263961,0.192,0.161,1
Rgs6,0.202890493052526,-0.676054074675826,0.015,0.039,1
Wars,0.203650506296983,0.394566626126815,0.062,0.105,1
Ch25h,0.20366440362131,3.37869290202606,0.031,0.013,1
Rep15,0.20366440362131,2.63619410790537,0.031,0.013,1
Sgpp1,0.203824982772217,-0.333114779686674,0.062,0.102,1
Tram1l1,0.203860336623348,-0.63845295188924,0.015,0.039,1
Zmym3,0.203860336623348,-0.512464740423994,0.015,0.039,1
Bcl11a,0.203860336623348,-0.505521484238387,0.015,0.039,1
Siah1b,0.203860336623348,-0.409217007554127,0.015,0.039,1
Cog1,0.203860336623348,-0.392526574613198,0.015,0.039,1
Rnf26,0.203860336623348,-0.326378277174477,0.015,0.039,1
Trit1,0.203860336623348,-0.309010761551331,0.015,0.039,1
Mthfd1,0.203860336623348,-0.286445096542026,0.015,0.039,1
Cic,0.204208276050162,-0.3542630923008,0.046,0.082,1
Htt,0.204290286676318,1.71783995732874,0.085,0.056,1
Zmat3,0.204395122794792,2.19064673440191,0.062,0.036,1
Rinl,0.204833549754568,-0.491124723338611,0.015,0.039,1
Ifrd2,0.204833549754568,-0.4708173266347,0.015,0.039,1
Spryd4,0.204833549754568,-0.41560993585594,0.015,0.039,1
Ldlrad4,0.204833549754568,-0.28322561008078,0.015,0.039,1
Qtrtd1,0.204942701535347,2.58133155132856,0.031,0.013,1
Gk,0.204942701535347,2.42534051536374,0.031,0.013,1
Zranb1,0.204950085666072,0.496577274721745,0.123,0.194,1
Scamp2,0.205236814164444,1.71113137523566,0.062,0.036,1
Pofut1,0.205326023884728,0.243263392940208,0.031,0.062,1
Dpy19l1,0.205338062115023,0.219663105378763,0.069,0.115,1
Grhpr,0.205423128976735,-0.313617422021506,0.038,0.072,1
Sec24d,0.205423128976735,-0.283366267569153,0.038,0.072,1
Mpdz,0.205423128976735,0.26416534403714,0.038,0.072,1
Pmm2,0.205423128976735,-0.227863056489447,0.038,0.072,1
Ttc1,0.205514237025902,0.252821378365073,0.115,0.178,1
Prpf3,0.205810136876855,-0.310991321864789,0.015,0.039,1
Sned1,0.205810136876855,-0.296154559253655,0.015,0.039,1
Snrnp35,0.205810136876855,-0.202075688006361,0.015,0.039,1
Gng13,0.205908641282664,-1.15753516759416,0.023,0.049,1
Fbln2,0.206226823034999,1.88092267959197,0.031,0.013,1
Me2,0.206226823034999,1.69793335748411,0.031,0.013,1
Cpne6,0.206855260445226,-0.237798504923763,0.038,0.072,1
Fkbp15,0.206855260445226,-0.223235409278317,0.038,0.072,1
Gm3716,0.206927749619224,1.6830049164144,0.062,0.036,1
Dock7,0.206927749619224,1.49319100916175,0.062,0.036,1
Nsg1,0.207226085175208,0.291817205525909,0.062,0.105,1
Fbxl22,0.207516778064316,2.10115746965021,0.031,0.013,1
Npas3,0.207516778064316,2.07153849156495,0.031,0.013,1
Mettl17,0.207516778064316,1.77438808249602,0.031,0.013,1
Cib2,0.207516778064316,1.54996005003902,0.031,0.013,1
Pxk,0.207630148170319,0.232328245107134,0.069,0.115,1
Mfsd10,0.208294625336595,-0.202648589842263,0.038,0.072,1
Bcam,0.208333477265007,0.284603724525741,0.162,0.243,1
Ecd,0.208628774073457,1.51948407716399,0.062,0.036,1
Tmod1,0.208812576462162,1.55482270369353,0.031,0.013,1
Nacc1,0.209220952116939,-0.241282558300992,0.085,0.132,1
Trim39,0.209398268152475,-0.95293969190283,0.023,0.049,1
Wscd1,0.209593916435742,-0.252246298353395,0.046,0.082,1
Rbm25,0.209803718265711,0.499592160199194,0.408,0.431,1
Myo5b,0.209832517526247,-2.27130244616742,0.008,0.026,1
Mon2,0.209882988405534,-0.26399112783495,0.062,0.102,1
Serpina1b,0.210114227961362,1.6682771404443,0.031,0.013,1
Rbm24,0.210114227961362,1.66539105079709,0.031,0.013,1
Fosl2,0.210121672071468,1.17763242954024,0.108,0.076,1
Mesdc2,0.210457626426016,0.203392554168946,0.108,0.168,1
Spsb1,0.211065332420945,-2.22653075688881,0.008,0.026,1
Homez,0.211065332420945,-2.05044106870959,0.008,0.026,1
Tspan9,0.211209867599663,0.209259861617034,0.115,0.178,1
Cbx5,0.211314510292471,0.311890338397421,0.169,0.253,1
Oat,0.211363168851532,0.34108988565222,0.077,0.125,1
Papd5,0.21145484112318,0.218458978661907,0.062,0.105,1
Cryab,0.211674700606171,1.31964612237459,0.215,0.191,1
Rxra,0.211776211698943,1.72859222472021,0.077,0.049,1
Skil,0.211851614739976,-0.325894546869389,0.177,0.247,1
Rcsd1,0.213049994167651,0.238574460338387,0.077,0.125,1
Ift88,0.213546658939189,-1.83858251937029,0.008,0.026,1
Hist1h4h,0.213546658939189,-1.8314128959404,0.008,0.026,1
Prep,0.213546658939189,-1.79826030648951,0.008,0.026,1
Msh6,0.213546658939189,-1.76422182614831,0.008,0.026,1
Zfp740,0.213614423207791,0.233110987958208,0.077,0.125,1
Pacs1,0.214124686445811,0.312585073997166,0.038,0.072,1
St6galnac6,0.214253287475056,1.27315279144712,0.085,0.056,1
Sf3b4,0.214746516570806,0.272676247358177,0.077,0.125,1
Arhgef7,0.214794888443608,0.251491862173384,0.092,0.148,1
Mipep,0.214795186357464,-1.92069966823525,0.008,0.026,1
Abcb9,0.214795186357464,-1.8246028915735,0.008,0.026,1
Coq6,0.214795186357464,-1.78225265227475,0.008,0.026,1
Cnnm1,0.214795186357464,-1.72906369092623,0.008,0.026,1
Plppr3,0.214795186357464,-1.64548157619092,0.008,0.026,1
Nanos3,0.214795186357464,-1.50309712594149,0.008,0.026,1
Col25a1,0.214795186357464,-1.38936551437422,0.008,0.026,1
Scn3a,0.215115320543251,1.65807530661776,0.069,0.043,1
Zfp710,0.215379555868848,1.04291789293042,0.031,0.013,1
Mxd1,0.216048966933254,-1.70815166152497,0.008,0.026,1
Grem2,0.216048966933254,-1.54991205090037,0.008,0.026,1
Actr3b,0.216048966933254,-1.335533772776,0.008,0.026,1
Gpr182,0.216048966933254,-1.31569855168878,0.008,0.026,1
Xrcc6,0.216048966933254,-1.31446268625012,0.008,0.026,1
Gm9946,0.216048966933254,-1.29601474878175,0.008,0.026,1
Skida1,0.216048966933254,-1.26876457387969,0.008,0.026,1
Fuk,0.216048966933254,-1.24903622025095,0.008,0.026,1
Ighmbp2,0.216048966933254,-1.24000320579041,0.008,0.026,1
Begain,0.216048966933254,-1.18051568640228,0.008,0.026,1
Mto1,0.216048966933254,-1.08737509401754,0.008,0.026,1
Fam72a,0.216048966933254,-1.07112309595719,0.008,0.026,1
Gprc5c,0.216408822622496,1.51293875411711,0.062,0.036,1
Gabra2,0.216815482243414,1.04376187411878,0.138,0.105,1
Cpt1a,0.216868263417062,0.381402291111045,0.138,0.211,1
Rnf170,0.21715558260223,-0.917149879146007,0.031,0.059,1
Mamstr,0.217308008345357,-1.38487781402599,0.008,0.026,1
Sfxn4,0.217308008345357,-1.29933337362618,0.008,0.026,1
Pdss2,0.217308008345357,-1.17617150596137,0.008,0.026,1
Eml6,0.217308008345357,-1.16354002753359,0.008,0.026,1
Snph,0.217308008345357,-1.12070271830955,0.008,0.026,1
Dpp7,0.217308008345357,-1.06707109603289,0.008,0.026,1
Zfp870,0.217308008345357,-1.04014686989194,0.008,0.026,1
Lrsam1,0.217308008345357,-1.01106065100732,0.008,0.026,1
Arrdc2,0.217308008345357,-0.983955438300969,0.008,0.026,1
Pdzrn3,0.217308008345357,-0.865040692008102,0.008,0.026,1
Wdr34,0.217308008345357,-0.797237783581292,0.008,0.026,1
Pgap1,0.217308008345357,-0.792435457640923,0.008,0.026,1
Cd46,0.217308008345357,-0.465186692347612,0.008,0.026,1
Pitrm1,0.217406089708442,-0.563160417058749,0.023,0.049,1
Hes1,0.217922796121199,-0.2052506225176,0.654,0.806,1
Jag2,0.218309261742173,-0.642617144577849,0.023,0.049,1
Abca5,0.218386401382012,1.49043544610769,0.069,0.043,1
Xrcc6bp1,0.218572318184001,-1.18009855081536,0.008,0.026,1
Ccpg1os,0.218572318184001,-1.00178501654889,0.008,0.026,1
Selenbp1,0.218572318184001,-0.999317983184436,0.008,0.026,1
Elovl4,0.218572318184001,-0.960242689745046,0.008,0.026,1
Recql,0.218572318184001,-0.93055917265547,0.008,0.026,1
Ogg1,0.218572318184001,-0.855779971176957,0.008,0.026,1
Nudt13,0.218572318184001,-0.816161291946988,0.008,0.026,1
A430105I19Rik,0.218572318184001,-0.814323815648973,0.008,0.026,1
Tmem178,0.218572318184001,-0.656866249447562,0.008,0.026,1
Pwp2,0.218572318184001,-0.653768833097303,0.008,0.026,1
Ptcd1,0.218572318184001,-0.621938843676531,0.008,0.026,1
Ptpn23,0.218572318184001,-0.617913024980105,0.008,0.026,1
Gm27032,0.218572318184001,-0.613706091712078,0.008,0.026,1
Rgs14,0.218572318184001,-0.579273239977751,0.008,0.026,1
Dnah2os,0.218572318184001,-0.578691449030066,0.008,0.026,1
Sgsh,0.218572318184001,-0.508053589195436,0.008,0.026,1
Kcnma1,0.218572318184001,-0.487762031135302,0.008,0.026,1
Med24,0.218572318184001,-0.449868262962119,0.008,0.026,1
Noc4l,0.218572318184001,-0.440623344958308,0.008,0.026,1
Slc25a14,0.218572318184001,-0.434147897130388,0.008,0.026,1
Lin7b,0.218572318184001,-0.425045562816869,0.008,0.026,1
Cdan1,0.218572318184001,-0.388824555439271,0.008,0.026,1
Ccl25,0.218572318184001,-0.382349701096927,0.008,0.026,1
Taf1a,0.218572318184001,-0.36522514346355,0.008,0.026,1
Nol9,0.218572318184001,-0.298279814353273,0.008,0.026,1
Chm,0.21913989300961,1.24322535402512,0.138,0.109,1
Cited2,0.219384777844988,1.2135206821734,0.177,0.148,1
Stub1,0.219400360167683,0.240625106403573,0.285,0.428,1
Ppm1g,0.219472705405104,0.251643509337729,0.115,0.178,1
Gltp,0.219899728521706,0.719827284864497,0.285,0.27,1
Fam102a,0.220035279304799,1.37595886845707,0.069,0.043,1
Wtip,0.220101390452086,1.34402485740641,0.085,0.056,1
Zfp442,0.220123687610212,-0.604289059321758,0.023,0.049,1
Vwa9,0.220123687610212,-0.35418533640655,0.023,0.049,1
Cask,0.220729514160958,0.256942132057294,0.1,0.155,1
Med11,0.221034946851892,-0.590808372891254,0.023,0.049,1
Tcf20,0.221034946851892,-0.536800646637761,0.023,0.049,1
Rufy2,0.221034946851892,-0.474298476040748,0.023,0.049,1
Stradb,0.221034946851892,-0.456708123295317,0.023,0.049,1
Zfp651,0.221034946851892,-0.435955603675475,0.023,0.049,1
Heatr6,0.221034946851892,-0.312265650877394,0.023,0.049,1
Sppl2a,0.22145013901238,0.53868385605573,0.115,0.178,1
E130308A19Rik,0.221948907197639,-0.426694635632215,0.023,0.049,1
Topbp1,0.221948907197639,-0.424710004117045,0.023,0.049,1
Marveld1,0.222292336423897,1.05673240263022,0.108,0.076,1
Pum1,0.222322948743567,0.224351147976155,0.162,0.24,1
Rbms2,0.222681392771418,0.434400574230803,0.131,0.201,1
Psmd7,0.222781270644467,0.236986226379345,0.246,0.372,1
Pcnt,0.222865571292029,-0.444701961506043,0.023,0.049,1
Zfp26,0.223784941755789,-0.442562504366161,0.023,0.049,1
Pml,0.223784941755789,-0.347287766058243,0.023,0.049,1
Gria3,0.223784941755789,-0.343042858341402,0.023,0.049,1
Negr1,0.223784941755789,-0.342153334329717,0.023,0.049,1
Gm6639,0.223814121196967,1.22903678131436,0.085,0.056,1
Mocs2,0.224509363378194,0.259654323981525,0.108,0.168,1
Sgms2,0.224690710369633,0.241050012275402,0.115,0.178,1
Cnot6,0.224915156662909,0.755498486625583,0.3,0.289,1
Cry1,0.22493043903532,1.21932092876868,0.077,0.049,1
Zbtb44,0.225295803892845,1.13912509455148,0.062,0.036,1
Samd8,0.225373562301426,1.00024466415883,0.215,0.191,1
Entpd1,0.225449296482646,1.29863124687422,0.1,0.069,1
Ccdc6,0.225810552239928,-0.625162431191309,0.046,0.079,1
Gm10073,0.226229165266984,0.234118462339215,0.215,0.312,1
Srcin1,0.226298085988957,-0.775706645512715,0.031,0.059,1
4930402H24Rik,0.226305894746484,0.39098783030916,0.077,0.125,1
Gm42726,0.226559317210274,-0.360209278821413,0.023,0.049,1
Scn8a,0.226559317210274,-0.250419799492726,0.023,0.049,1
Trim2,0.22661440117227,-0.510013226425783,0.062,0.099,1
Rqcd1,0.22708525613763,0.22970798268023,0.046,0.082,1
Zfand6,0.227095305098767,0.512233156476154,0.446,0.507,1
Nus1,0.228187859962283,0.213642294890262,0.162,0.243,1
Klhl42,0.228422479656056,0.431108441498132,0.023,0.049,1
Aqp11,0.228437003338312,0.202008421019558,0.115,0.174,1
Metap1,0.228528244703152,0.436788583994032,0.046,0.082,1
Ptrf,0.229125971623558,0.656670550856061,0.408,0.441,1
Lancl1,0.229358142020785,0.483643447633566,0.023,0.049,1
Vti1a,0.229358142020785,0.335333348507086,0.023,0.049,1
Sp3os,0.229656222287074,0.299585052990244,0.092,0.145,1
Bach2,0.229689786414444,-0.543316594971606,0.031,0.059,1
S100pbp,0.229689786414444,-0.473069698197416,0.031,0.059,1
Pitpnc1,0.230030376695181,0.83522805514447,0.362,0.368,1
B4galt1,0.230296528422292,0.221918800867305,0.023,0.049,1
Slc25a40,0.230296528422292,0.221865820222952,0.023,0.049,1
Rabgef1,0.230543332979009,-0.554440478884425,0.031,0.059,1
Grik5,0.230736438760186,-0.628222862161365,0.038,0.069,1
Fam13c,0.230881322522197,0.705734422444872,0.285,0.27,1
Kdm2a,0.231504315070904,0.256985624855405,0.077,0.122,1
Dcaf8,0.231893681046465,0.23161841851565,0.138,0.207,1
Pex11b,0.231914144727077,0.325213666600731,0.085,0.135,1
Gm10269,0.232257066021225,1.07897202855171,0.069,0.043,1
Cbfa2t2,0.232257184620908,-0.34325156583764,0.031,0.059,1
Carf,0.232257184620908,-0.325637250696164,0.031,0.059,1
Gadd45g,0.232277208827453,0.771149401452785,0.185,0.151,1
Aif1l,0.232630280573283,0.875485212598154,0.146,0.112,1
Rbm8a,0.233015016980348,0.219298693100015,0.238,0.352,1
Ist1,0.233068616718852,0.270090381183304,0.115,0.178,1
Agpat1,0.233117493276854,-0.439451198986978,0.031,0.059,1
Paqr7,0.234090558593001,0.211526393961067,0.062,0.102,1
Dctn6,0.234406219484656,0.224611036301319,0.1,0.155,1
Atg7,0.234844885076806,-0.276753017504677,0.031,0.059,1
Kifc2,0.234844885076806,-0.228488840190254,0.031,0.059,1
Rtn4rl1,0.235711971696361,-0.500182171181401,0.031,0.059,1
Armcx4,0.235711971696361,-0.426758664286595,0.031,0.059,1
Snhg9,0.235711971696361,-0.350723482506595,0.031,0.059,1
Tfap4,0.235711971696361,-0.211571040895326,0.031,0.059,1
Pex3,0.236161787911079,0.610816741003147,0.054,0.092,1
Trim3,0.236161787911079,0.283947897176635,0.054,0.092,1
Arl4d,0.236986326384544,0.235373369279052,0.077,0.122,1
Snx19,0.237120848719051,-0.477124462041712,0.038,0.069,1
Rif1,0.237161788732028,1.30752476936822,0.138,0.112,1
Cav1,0.237185381679474,0.463514483153798,0.438,0.461,1
Ranbp9,0.237598581027347,0.248177431449212,0.085,0.132,1
Psd3,0.237709691793301,0.263732162082291,0.1,0.155,1
Gjb6,0.238036980874278,2.79802474764189,0.038,0.02,1
Ppp1r3c,0.238036980874278,2.19489143614144,0.038,0.02,1
Smad2,0.238326814922212,-0.258290637705568,0.031,0.059,1
Slc50a1,0.238652460371524,0.449099895743545,0.2,0.296,1
Ptges,0.239186631500035,-0.290856141202261,0.046,0.079,1
Zfp157,0.239186631500035,-0.272663756143443,0.046,0.079,1
Omg,0.239259819210947,2.53525888563271,0.038,0.02,1
Kazn,0.239259819210947,2.40779054707818,0.038,0.02,1
Pcnxl4,0.239259819210947,2.28024092150602,0.038,0.02,1
Cacul1,0.239429467039259,0.315982741573323,0.062,0.102,1
C2cd3,0.240081260535273,-0.29867718349842,0.031,0.059,1
Gmfg,0.24048708161552,2.15183586298479,0.038,0.02,1
Ap3s1,0.240652277158965,0.392686878411748,0.515,0.595,1
Txndc11,0.240777507294163,0.328487262902794,0.062,0.102,1
Mical2,0.240962068227814,-0.27822261512077,0.031,0.059,1
Smap1,0.241377520337701,0.312205013583116,0.146,0.217,1
Laptm5,0.241718772495061,2.11897512380168,0.038,0.02,1
Rprd1a,0.241990566701651,-0.281086028954982,0.038,0.069,1
Ptgs2,0.242954896188982,1.89401646996509,0.038,0.02,1
3010003L21Rik,0.243167717350178,-1.24502987333245,0.015,0.036,1
Naaa,0.244195223467505,1.69238910886516,0.038,0.02,1
Trim65,0.244195456968679,1.78083796809758,0.038,0.02,1
Orc6,0.244451584667536,-0.275654131172179,0.038,0.069,1
Foxd1,0.244451584667536,-0.265289023443893,0.038,0.069,1
Polr1e,0.24544045903716,1.59906553147119,0.038,0.02,1
Mfap3l,0.24544045903716,1.51906172221891,0.038,0.02,1
BC030336,0.245475750712067,-0.257472778451047,0.062,0.099,1
Fndc3a,0.245526322222093,-0.263449661958916,0.069,0.109,1
Gm26699,0.245797882015565,0.803037031818835,0.238,0.22,1
Tbcd,0.246293979013773,0.546607847964691,0.031,0.059,1
Nelfe,0.246325696126569,0.236676931922514,0.077,0.122,1
Rpsa,0.246535993713608,0.290003797267046,0.631,0.694,1
Stard3nl,0.24687063185749,0.92593881463288,0.292,0.296,1
Fbxo2,0.247943803508421,1.40680518052929,0.038,0.02,1
Zfp143,0.248089521841656,0.265409589639887,0.031,0.059,1
Ogt,0.248114082302764,0.611198005272507,0.369,0.382,1
Sf1,0.248194701763689,0.525474750797681,0.146,0.22,1
Txn2,0.24820892114761,0.237737005361928,0.238,0.352,1
Guk1,0.248280787837264,0.308730328938307,0.215,0.309,1
Gsn,0.248927259339301,-0.932802721061763,0.015,0.036,1
Gsk3a,0.249495390499131,0.291426421951205,0.077,0.122,1
Tbc1d20,0.249532777378666,0.335972394366022,0.069,0.112,1
Fam195a,0.250090520780768,-1.05145827265659,0.015,0.036,1
Gad1,0.250090520780768,-1.03841718616886,0.015,0.036,1
Rasgrf2,0.250090520780768,-0.98475968542045,0.015,0.036,1
Traf3ip1,0.250090520780768,-0.822285516198421,0.015,0.036,1
Smim19,0.250103259344782,0.351419564391686,0.1,0.155,1
D10Wsu102e,0.250464961845375,1.29229253568388,0.038,0.02,1
Mbtps2,0.250752761877386,0.392805780351619,0.046,0.079,1
Gfpt1,0.251022117197034,1.56450861201756,0.092,0.066,1
Ankrd50,0.251202207420826,0.821179955166706,0.208,0.181,1
Cep44,0.251257573772548,-0.902818432976932,0.015,0.036,1
Polr3d,0.251257573772548,-0.803881958690507,0.015,0.036,1
Cyp2e1,0.251257573772548,-0.781943139176863,0.015,0.036,1
Cnksr3,0.251257573772548,-0.513003597785782,0.015,0.036,1
Tbk1,0.251381370360003,-0.215457370122246,0.077,0.118,1
AI480526,0.251732230984104,1.16606502856136,0.038,0.02,1
