,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Tmem38b,0.48976680213228,-0.203234572430759,0.053,0.091,1
Tomm34,0.490461626755531,0.262114422000097,0.25,0.182,1
Gdpd1,0.490608050302126,0.704080206854084,0.171,0.121,1
Htra1,0.49094191349292,-0.266933304531745,0.171,0.212,1
Acox1,0.491011204355379,0.47241161635646,0.395,0.364,1
Tril,0.491161279558688,0.296812736098499,0.184,0.121,1
Cttnbp2nl,0.491312332941516,0.386628560627607,0.342,0.273,1
Mmp15,0.491511580203664,0.455626332191461,0.355,0.303,1
Sfrp2,0.491741021221185,-0.213392729605557,0.224,0.303,1
Dlc1,0.491780557531101,0.209964271297906,0.684,0.667,1
Mllt11,0.491922952432236,0.643188649808479,0.421,0.364,1
Mtg1,0.492489222331837,0.313312285720783,0.145,0.091,1
Afap1l2,0.492489222331837,0.231985445075564,0.145,0.091,1
H2-Ke6,0.492630625188944,0.466157192589059,0.368,0.303,1
Tmem184b,0.492772625171777,0.517861634313256,0.395,0.333,1
Rpp21,0.492846038701701,-0.210408787667801,0.566,0.606,1
Nin,0.493068070958014,1.41167123706829,0.132,0.091,1
Ccdc163,0.493068070958014,1.1185521416527,0.132,0.091,1
Dnajb5,0.493068070958014,1.11763783815657,0.132,0.091,1
Glmn,0.493068070958014,-0.45653528640828,0.105,0.152,1
A830082K12Rik,0.493068070958014,-0.24219241795629,0.105,0.152,1
Rnf216,0.493282694473908,-0.335922520309389,0.211,0.273,1
Mrpl54,0.493939340101514,-0.202206733216749,0.632,0.697,1
Jmjd6,0.494011394129355,-0.765266076560835,0.224,0.273,1
Cerk,0.494398326330555,1.12310674810407,0.184,0.152,1
Sh3pxd2a,0.494398326330555,-0.457400881874517,0.158,0.212,1
Cdc42ep5,0.494398326330555,-0.283423604639887,0.158,0.212,1
Col4a2,0.49449085479562,0.271539999510264,0.868,0.909,1
Ppp3ca,0.495679138365684,0.286557331834577,0.579,0.485,1
Sec24b,0.496112429652076,0.5441423200385,0.25,0.182,1
Hint3,0.496112429652076,0.343903996277864,0.25,0.182,1
Gsk3b,0.496125881788195,0.339935481887004,0.592,0.576,1
1810043H04Rik,0.496279166772301,0.242690832893574,0.5,0.424,1
Src,0.496335598765214,0.367480373443441,0.342,0.273,1
Tomm20,0.496857961917156,-0.206451661858102,0.934,0.909,1
Sestd1,0.497111821016518,1.04353524564264,0.197,0.152,1
Hells,0.497598452149709,-0.672656155103098,0.079,0.121,1
Nab2,0.497598452149709,-0.667084979476887,0.079,0.121,1
Prkcd,0.497598452149709,0.551311038500687,0.105,0.061,1
